offset,rel_x,rel_y,abs_x,abs_y,required_black,actual_black,ok,bad_kind,attempt_id,idx,lock_index,start,kind,phase,is_first_bad
136,-4,-4,26,31,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
142,-5,-5,27,30,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
149,-7,-4,26,28,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
150,-7,-5,27,28,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
151,-6,-5,27,29,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
159,-8,-5,27,27,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
160,-8,-6,28,27,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
161,-7,-6,28,28,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
164,-8,-4,26,27,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
165,-9,-4,26,26,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
166,-9,-5,27,26,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
174,-9,-3,25,26,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
175,-10,-3,25,25,0,1,0,frontier_black_collision,10:16,10,16,33639,pre_onset_lock,0,0
176,-10,-4,26,25,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
179,-8,-3,25,27,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
193,-9,-2,24,26,0,1,0,frontier_black_collision,10:16,10,16,33639,pre_onset_lock,0,0
0,0,0,-38,-9,1,1,1,,10:17,10,17,36103,pre_onset_lock,0,0
1,-1,0,-38,-8,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
2,-1,-1,-39,-8,1,1,1,,10:17,10,17,36103,pre_onset_lock,0,0
3,-2,-1,-39,-7,1,1,1,,10:17,10,17,36103,pre_onset_lock,0,0
4,-2,0,-38,-7,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
5,-3,0,-38,-6,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
6,-3,-1,-39,-6,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
11,0,-1,-39,-9,1,1,1,,10:17,10,17,36103,pre_onset_lock,0,0
12,0,-2,-40,-9,1,1,1,,10:17,10,17,36103,pre_onset_lock,0,0
13,-1,-2,-40,-8,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
14,-1,-3,-41,-8,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
15,0,-3,-41,-9,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
27,-2,-3,-41,-7,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
28,-2,-4,-42,-7,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
29,-1,-4,-42,-8,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
32,-2,-2,-40,-7,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
33,-3,-2,-40,-6,1,1,1,,10:17,10,17,36103,pre_onset_lock,0,0
38,-3,-3,-41,-6,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
43,-4,-1,-39,-5,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
44,-4,-2,-40,-5,1,1,1,,10:17,10,17,36103,pre_onset_lock,0,0
45,-5,-2,-40,-4,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
46,-5,-3,-41,-4,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
47,-4,-3,-41,-5,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
50,-5,-1,-39,-4,1,1,1,,10:17,10,17,36103,pre_onset_lock,0,0
55,-6,-3,-41,-3,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
56,-6,-4,-42,-3,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
57,-5,-4,-42,-4,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
60,-6,-2,-40,-3,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
61,-7,-2,-40,-2,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
62,-7,-3,-41,-2,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
70,-7,-1,-39,-2,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
71,-8,-1,-39,-1,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
72,-8,-2,-40,-1,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
75,-6,-1,-39,-3,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
76,-6,0,-38,-3,1,1,1,,10:17,10,17,36103,pre_onset_lock,0,0
77,-5,0,-38,-4,1,0,0,missing_black,10:17,10,17,36103,pre_onset_lock,0,1
80,-4,0,-38,-5,1,0,0,missing_black,10:17,10,17,36103,pre_onset_lock,0,0
89,-7,0,-38,-2,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
98,-3,1,-37,-6,1,1,1,,10:17,10,17,36103,pre_onset_lock,0,0
99,-2,1,-37,-7,1,1,1,,10:17,10,17,36103,pre_onset_lock,0,0
117,-3,-4,-42,-6,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
118,-3,-5,-43,-6,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
119,-2,-5,-43,-7,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
131,-4,-5,-43,-5,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
132,-4,-6,-44,-5,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
133,-3,-6,-44,-6,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
136,-4,-4,-42,-5,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
142,-5,-5,-43,-4,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
149,-7,-4,-42,-2,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
150,-7,-5,-43,-2,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
151,-6,-5,-43,-3,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
159,-8,-5,-43,-1,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
160,-8,-6,-44,-1,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
161,-7,-6,-44,-2,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
164,-8,-4,-42,-1,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
165,-9,-4,-42,0,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
166,-9,-5,-43,0,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
174,-9,-3,-41,0,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
175,-10,-3,-41,1,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
176,-10,-4,-42,1,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
179,-8,-3,-41,-1,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
193,-9,-2,-40,0,0,0,1,,10:17,10,17,36103,pre_onset_lock,0,0
0,0,0,-36,-12,1,1,1,,10:18,10,18,36560,pre_onset_lock,0,0
1,-1,0,-37,-12,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
2,-1,-1,-37,-13,1,1,1,,10:18,10,18,36560,pre_onset_lock,0,0
3,-2,-1,-38,-13,1,1,1,,10:18,10,18,36560,pre_onset_lock,0,0
4,-2,0,-38,-12,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
5,-3,0,-39,-12,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
6,-3,-1,-39,-13,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
11,0,-1,-36,-13,1,1,1,,10:18,10,18,36560,pre_onset_lock,0,0
12,0,-2,-36,-14,1,1,1,,10:18,10,18,36560,pre_onset_lock,0,0
13,-1,-2,-37,-14,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
14,-1,-3,-37,-15,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
15,0,-3,-36,-15,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
27,-2,-3,-38,-15,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
28,-2,-4,-38,-16,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
29,-1,-4,-37,-16,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
32,-2,-2,-38,-14,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
33,-3,-2,-39,-14,1,1,1,,10:18,10,18,36560,pre_onset_lock,0,0
38,-3,-3,-39,-15,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
43,-4,-1,-40,-13,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
44,-4,-2,-40,-14,1,1,1,,10:18,10,18,36560,pre_onset_lock,0,0
45,-5,-2,-41,-14,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
46,-5,-3,-41,-15,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
47,-4,-3,-40,-15,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
50,-5,-1,-41,-13,1,1,1,,10:18,10,18,36560,pre_onset_lock,0,0
55,-6,-3,-42,-15,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
56,-6,-4,-42,-16,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
57,-5,-4,-41,-16,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
60,-6,-2,-42,-14,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
61,-7,-2,-43,-14,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
62,-7,-3,-43,-15,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
70,-7,-1,-43,-13,0,1,0,frontier_black_collision,10:18,10,18,36560,pre_onset_lock,0,1
71,-8,-1,-44,-13,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
72,-8,-2,-44,-14,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
75,-6,-1,-42,-13,0,1,0,frontier_black_collision,10:18,10,18,36560,pre_onset_lock,0,0
76,-6,0,-42,-12,1,1,1,,10:18,10,18,36560,pre_onset_lock,0,0
77,-5,0,-41,-12,1,1,1,,10:18,10,18,36560,pre_onset_lock,0,0
80,-4,0,-40,-12,1,1,1,,10:18,10,18,36560,pre_onset_lock,0,0
89,-7,0,-43,-12,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
98,-3,1,-39,-11,1,1,1,,10:18,10,18,36560,pre_onset_lock,0,0
99,-2,1,-38,-11,1,1,1,,10:18,10,18,36560,pre_onset_lock,0,0
117,-3,-4,-39,-16,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
118,-3,-5,-39,-17,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
119,-2,-5,-38,-17,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
131,-4,-5,-40,-17,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
132,-4,-6,-40,-18,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
133,-3,-6,-39,-18,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
136,-4,-4,-40,-16,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
142,-5,-5,-41,-17,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
149,-7,-4,-43,-16,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
150,-7,-5,-43,-17,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
151,-6,-5,-42,-17,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
159,-8,-5,-44,-17,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
160,-8,-6,-44,-18,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
161,-7,-6,-43,-18,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
164,-8,-4,-44,-16,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
165,-9,-4,-45,-16,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
166,-9,-5,-45,-17,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
174,-9,-3,-45,-15,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
175,-10,-3,-46,-15,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
176,-10,-4,-46,-16,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
179,-8,-3,-44,-15,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
193,-9,-2,-45,-14,0,0,1,,10:18,10,18,36560,pre_onset_lock,0,0
0,0,0,-43,-13,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
1,1,0,-42,-13,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
2,1,1,-42,-12,1,1,1,,10:19,10,19,36690,pre_onset_lock,90,0
3,2,1,-41,-12,1,1,1,,10:19,10,19,36690,pre_onset_lock,90,0
4,2,0,-41,-13,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
5,3,0,-40,-13,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
6,3,1,-40,-12,1,1,1,,10:19,10,19,36690,pre_onset_lock,90,0
7,4,1,-39,-12,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
8,4,2,-39,-11,1,1,1,,10:19,10,19,36690,pre_onset_lock,90,0
9,5,2,-38,-11,1,1,1,,10:19,10,19,36690,pre_onset_lock,90,0
10,5,1,-38,-12,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
11,6,1,-37,-12,1,1,1,,10:19,10,19,36690,pre_onset_lock,90,0
12,6,0,-37,-13,1,1,1,,10:19,10,19,36690,pre_onset_lock,90,0
13,5,0,-38,-13,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
14,5,-1,-38,-14,1,1,1,,10:19,10,19,36690,pre_onset_lock,90,0
15,4,-1,-39,-14,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
16,4,-2,-39,-15,1,1,1,,10:19,10,19,36690,pre_onset_lock,90,0
17,3,-2,-40,-15,1,1,1,,10:19,10,19,36690,pre_onset_lock,90,0
18,3,-1,-40,-14,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
19,2,-1,-41,-14,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
20,2,-2,-41,-15,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
25,5,-2,-38,-15,1,1,1,,10:19,10,19,36690,pre_onset_lock,90,0
26,5,-3,-38,-16,1,1,1,,10:19,10,19,36690,pre_onset_lock,90,0
27,4,-3,-39,-16,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
28,4,-4,-39,-17,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
29,5,-4,-38,-17,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
41,3,-4,-40,-17,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
42,3,-5,-40,-18,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
43,4,-5,-39,-18,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
46,3,-3,-40,-16,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
47,2,-3,-41,-16,1,1,1,,10:19,10,19,36690,pre_onset_lock,90,0
52,2,-4,-41,-17,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
57,1,-2,-42,-15,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
58,1,-3,-42,-16,1,1,1,,10:19,10,19,36690,pre_onset_lock,90,0
59,0,-3,-43,-16,0,1,0,frontier_black_collision,10:19,10,19,36690,pre_onset_lock,90,1
60,0,-4,-43,-17,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
61,1,-4,-42,-17,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
64,0,-2,-43,-15,1,0,0,missing_black,10:19,10,19,36690,pre_onset_lock,90,0
69,-1,-4,-44,-17,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
70,-1,-5,-44,-18,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
71,0,-5,-43,-18,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
74,-1,-3,-44,-16,0,1,0,frontier_black_collision,10:19,10,19,36690,pre_onset_lock,90,0
75,-2,-3,-45,-16,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
76,-2,-4,-45,-17,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
84,-2,-2,-45,-15,0,1,0,frontier_black_collision,10:19,10,19,36690,pre_onset_lock,90,0
85,-3,-2,-46,-15,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
86,-3,-3,-46,-16,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
89,-1,-2,-44,-15,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
90,-1,-1,-44,-14,1,0,0,missing_black,10:19,10,19,36690,pre_onset_lock,90,0
91,0,-1,-43,-14,1,0,0,missing_black,10:19,10,19,36690,pre_onset_lock,90,0
94,1,-1,-42,-14,1,0,0,missing_black,10:19,10,19,36690,pre_onset_lock,90,0
103,-2,-1,-45,-14,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
131,2,-5,-41,-18,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
132,2,-6,-41,-19,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
133,3,-6,-40,-19,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
145,1,-6,-42,-19,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
146,1,-7,-42,-20,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
147,2,-7,-41,-20,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
150,1,-5,-42,-18,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
156,0,-6,-43,-19,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
163,-2,-5,-45,-18,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
164,-2,-6,-45,-19,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
165,-1,-6,-44,-19,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
173,-3,-6,-46,-19,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
174,-3,-7,-46,-20,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
175,-2,-7,-45,-20,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
178,-3,-5,-46,-18,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
179,-4,-5,-47,-18,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
180,-4,-6,-47,-19,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
188,-4,-4,-47,-17,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
189,-5,-4,-48,-17,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
190,-5,-5,-48,-18,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
193,-3,-4,-46,-17,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
207,-4,-3,-47,-16,0,0,1,,10:19,10,19,36690,pre_onset_lock,90,0
0,0,0,-44,4,1,1,1,,10:20,10,20,37052,pre_onset_lock,0,0
1,-1,0,-43,4,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
2,-1,-1,-43,5,1,1,1,,10:20,10,20,37052,pre_onset_lock,0,0
3,-2,-1,-42,5,1,1,1,,10:20,10,20,37052,pre_onset_lock,0,0
4,-2,0,-42,4,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
5,-3,0,-41,4,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
6,-3,-1,-41,5,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
11,0,-1,-44,5,1,1,1,,10:20,10,20,37052,pre_onset_lock,0,0
12,0,-2,-44,6,1,1,1,,10:20,10,20,37052,pre_onset_lock,0,0
13,-1,-2,-43,6,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
14,-1,-3,-43,7,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
15,0,-3,-44,7,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
27,-2,-3,-42,7,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
28,-2,-4,-42,8,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
29,-1,-4,-43,8,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
32,-2,-2,-42,6,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
33,-3,-2,-41,6,1,1,1,,10:20,10,20,37052,pre_onset_lock,0,0
38,-3,-3,-41,7,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
43,-4,-1,-40,5,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
44,-4,-2,-40,6,1,1,1,,10:20,10,20,37052,pre_onset_lock,0,0
45,-5,-2,-39,6,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
46,-5,-3,-39,7,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
47,-4,-3,-40,7,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
50,-5,-1,-39,5,1,1,1,,10:20,10,20,37052,pre_onset_lock,0,0
55,-6,-3,-38,7,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
56,-6,-4,-38,8,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
57,-5,-4,-39,8,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
60,-6,-2,-38,6,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
61,-7,-2,-37,6,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
62,-7,-3,-37,7,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
70,-7,-1,-37,5,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
71,-8,-1,-36,5,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
72,-8,-2,-36,6,0,1,0,frontier_black_collision,10:20,10,20,37052,pre_onset_lock,0,1
75,-6,-1,-38,5,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
76,-6,0,-38,4,1,1,1,,10:20,10,20,37052,pre_onset_lock,0,0
77,-5,0,-39,4,1,0,0,missing_black,10:20,10,20,37052,pre_onset_lock,0,0
80,-4,0,-40,4,1,0,0,missing_black,10:20,10,20,37052,pre_onset_lock,0,0
89,-7,0,-37,4,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
98,-3,1,-41,3,1,1,1,,10:20,10,20,37052,pre_onset_lock,0,0
99,-2,1,-42,3,1,1,1,,10:20,10,20,37052,pre_onset_lock,0,0
117,-3,-4,-41,8,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
118,-3,-5,-41,9,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
119,-2,-5,-42,9,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
131,-4,-5,-40,9,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
132,-4,-6,-40,10,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
133,-3,-6,-41,10,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
136,-4,-4,-40,8,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
142,-5,-5,-39,9,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
149,-7,-4,-37,8,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
150,-7,-5,-37,9,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
151,-6,-5,-38,9,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
159,-8,-5,-36,9,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
160,-8,-6,-36,10,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
161,-7,-6,-37,10,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
164,-8,-4,-36,8,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
165,-9,-4,-35,8,0,1,0,frontier_black_collision,10:20,10,20,37052,pre_onset_lock,0,0
166,-9,-5,-35,9,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
174,-9,-3,-35,7,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
175,-10,-3,-34,7,0,1,0,frontier_black_collision,10:20,10,20,37052,pre_onset_lock,0,0
176,-10,-4,-34,8,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
179,-8,-3,-36,7,0,1,0,frontier_black_collision,10:20,10,20,37052,pre_onset_lock,0,0
193,-9,-2,-35,6,0,0,1,,10:20,10,20,37052,pre_onset_lock,0,0
0,0,0,-46,-15,1,1,1,,10:21,10,21,45687,pre_onset_lock,0,0
1,-1,0,-46,-14,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
2,-1,-1,-47,-14,1,1,1,,10:21,10,21,45687,pre_onset_lock,0,0
3,-2,-1,-47,-13,1,1,1,,10:21,10,21,45687,pre_onset_lock,0,0
4,-2,0,-46,-13,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
5,-3,0,-46,-12,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
6,-3,-1,-47,-12,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
11,0,-1,-47,-15,1,1,1,,10:21,10,21,45687,pre_onset_lock,0,0
12,0,-2,-48,-15,1,1,1,,10:21,10,21,45687,pre_onset_lock,0,0
13,-1,-2,-48,-14,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
14,-1,-3,-49,-14,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
15,0,-3,-49,-15,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
27,-2,-3,-49,-13,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
28,-2,-4,-50,-13,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
29,-1,-4,-50,-14,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
32,-2,-2,-48,-13,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
33,-3,-2,-48,-12,1,1,1,,10:21,10,21,45687,pre_onset_lock,0,0
38,-3,-3,-49,-12,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
43,-4,-1,-47,-11,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
44,-4,-2,-48,-11,1,1,1,,10:21,10,21,45687,pre_onset_lock,0,0
45,-5,-2,-48,-10,0,1,0,frontier_black_collision,10:21,10,21,45687,pre_onset_lock,0,1
46,-5,-3,-49,-10,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
47,-4,-3,-49,-11,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
50,-5,-1,-47,-10,1,0,0,missing_black,10:21,10,21,45687,pre_onset_lock,0,0
55,-6,-3,-49,-9,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
56,-6,-4,-50,-9,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
57,-5,-4,-50,-10,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
60,-6,-2,-48,-9,0,1,0,frontier_black_collision,10:21,10,21,45687,pre_onset_lock,0,0
61,-7,-2,-48,-8,0,1,0,frontier_black_collision,10:21,10,21,45687,pre_onset_lock,0,0
62,-7,-3,-49,-8,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
70,-7,-1,-47,-8,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
71,-8,-1,-47,-7,0,1,0,frontier_black_collision,10:21,10,21,45687,pre_onset_lock,0,0
72,-8,-2,-48,-7,0,1,0,frontier_black_collision,10:21,10,21,45687,pre_onset_lock,0,0
75,-6,-1,-47,-9,0,0,1,,10:21,10,21,45687,pre_onset_lock,0,0
